arquivo,classe_binaria,codec,ataque
LA_E_2147357,1,g722,A15
LA_E_2147381,1,gsm,A15
LA_E_2147990,1,g722,A13
LA_E_2148094,1,gsm,A14
LA_E_2148132,1,g722,A09
LA_E_2148194,1,gsm,A15
LA_E_2148375,1,pstn,A09
LA_E_2148585,1,gsm,A07
LA_E_2148738,1,pstn,A13
LA_E_2148833,1,gsm,A13
LA_E_2148849,1,gsm,A13
LA_E_2148857,1,gsm,A14
LA_E_2148908,1,pstn,A14
LA_E_2149266,1,gsm,A14
LA_E_2149472,1,none,A16
LA_E_2149652,1,gsm,A09
LA_E_2149975,1,alaw,A09
LA_E_2150485,1,pstn,A16
LA_E_2150959,1,opus,A19
LA_E_2151059,1,alaw,A17
LA_E_2151111,1,opus,A07
LA_E_2151141,0,ulaw,bonafide
LA_E_2151215,1,gsm,A19
LA_E_2151237,1,opus,A08
LA_E_2151250,1,opus,A09
LA_E_2151267,1,ulaw,A15
LA_E_2151339,1,opus,A11
LA_E_2151439,1,opus,A16
LA_E_2151673,1,ulaw,A15
LA_E_2151737,1,alaw,A18
LA_E_2152486,1,none,A12
LA_E_2152515,1,alaw,A11
LA_E_2152654,0,gsm,bonafide
LA_E_2152921,1,pstn,A15
LA_E_2152977,1,none,A11
LA_E_2153146,1,gsm,A13
LA_E_2153280,1,ulaw,A11
LA_E_2153561,1,g722,A14
LA_E_2153707,1,gsm,A14
LA_E_2153795,1,gsm,A13
LA_E_2153797,1,opus,A09
LA_E_2154214,1,opus,A15
LA_E_2154541,1,gsm,A16
LA_E_2154631,1,pstn,A10
LA_E_2154744,1,none,A15
LA_E_2154854,1,none,A12
LA_E_2154954,1,ulaw,A14
LA_E_2155111,1,ulaw,A16
LA_E_2155316,1,alaw,A18
LA_E_2155613,1,gsm,A12
LA_E_2155636,1,pstn,A09
LA_E_2156160,1,ulaw,A08
LA_E_2156326,1,alaw,A17
LA_E_2156328,1,gsm,A07
LA_E_2156441,1,g722,A14
LA_E_2156532,1,gsm,A12
LA_E_2157028,1,ulaw,A07
LA_E_2157283,1,gsm,A12
LA_E_2157338,1,g722,A10
LA_E_2157661,1,none,A11
LA_E_2157698,1,alaw,A07
LA_E_2157863,1,g722,A15
LA_E_2157906,1,gsm,A14
LA_E_2157931,1,opus,A09
LA_E_2158411,1,pstn,A18
LA_E_2158531,1,g722,A07
LA_E_2158538,0,pstn,bonafide
LA_E_2158647,1,g722,A08
LA_E_2158704,1,alaw,A17
LA_E_2159227,1,none,A16
LA_E_2159377,1,pstn,A17
LA_E_2159392,1,pstn,A14
LA_E_2159636,1,ulaw,A07
LA_E_2159771,1,gsm,A18
LA_E_2159806,1,ulaw,A19
LA_E_2159824,1,ulaw,A11
LA_E_2159884,1,pstn,A08
LA_E_2160130,1,g722,A09
LA_E_2160227,1,none,A15
LA_E_2160278,1,gsm,A16
LA_E_2160353,1,opus,A15
LA_E_2160862,1,opus,A09
LA_E_2161104,1,alaw,A19
LA_E_2161122,0,ulaw,bonafide
LA_E_2161155,1,pstn,A17
LA_E_2161215,1,ulaw,A12
LA_E_2161459,1,ulaw,A09
LA_E_2161554,1,gsm,A18
LA_E_2161641,0,opus,bonafide
LA_E_2161717,1,g722,A14
LA_E_2161808,1,ulaw,A08
LA_E_2162008,1,ulaw,A12
LA_E_2162653,1,none,A17
LA_E_2162658,1,alaw,A16
LA_E_2162673,1,ulaw,A13
LA_E_2162884,1,none,A09
LA_E_2162979,1,g722,A07
LA_E_2163160,1,alaw,A12
LA_E_2163858,1,pstn,A18
LA_E_2164416,1,pstn,A15
LA_E_2164591,1,gsm,A14
LA_E_2164617,0,ulaw,bonafide
LA_E_2165531,1,none,A10
LA_E_2165583,1,alaw,A07
LA_E_2165633,1,g722,A08
LA_E_2166261,1,pstn,A08
LA_E_2166897,1,pstn,A11
LA_E_2167093,1,g722,A08
LA_E_2167177,1,none,A11
LA_E_2167260,1,none,A14
LA_E_2167427,0,pstn,bonafide
LA_E_2167433,0,opus,bonafide
LA_E_2167460,1,none,A07
LA_E_2167853,1,g722,A17
LA_E_2168212,1,pstn,A17
LA_E_2168266,1,gsm,A12
LA_E_2168640,0,alaw,bonafide
LA_E_2168681,1,ulaw,A18
LA_E_2168822,1,none,A10
LA_E_2169168,1,gsm,A07
LA_E_2169216,1,ulaw,A12
LA_E_2169351,0,none,bonafide
LA_E_2169378,1,g722,A18
LA_E_2170477,1,ulaw,A12
LA_E_2170506,1,alaw,A15
LA_E_2171201,1,pstn,A17
LA_E_2171325,1,alaw,A17
LA_E_2171901,1,alaw,A15
LA_E_2172136,1,none,A10
LA_E_2172216,1,gsm,A09
LA_E_2172406,1,gsm,A16
LA_E_2172967,1,opus,A11
LA_E_2173165,1,g722,A09
LA_E_2173540,1,pstn,A12
LA_E_2173899,1,alaw,A14
LA_E_2173936,1,pstn,A07
LA_E_2173939,1,opus,A07
LA_E_2174277,1,alaw,A10
LA_E_2174804,1,alaw,A17
LA_E_2174958,1,ulaw,A10
LA_E_2174995,0,g722,bonafide
LA_E_2175064,1,none,A11
LA_E_2175507,1,pstn,A11
LA_E_2175929,1,pstn,A18
LA_E_2176144,0,alaw,bonafide
LA_E_2176168,1,g722,A16
LA_E_2176225,1,gsm,A09
LA_E_2176353,0,opus,bonafide
LA_E_2176598,1,ulaw,A11
LA_E_2176740,1,none,A07
LA_E_2177742,1,pstn,A07
LA_E_2177784,1,alaw,A08
LA_E_2177813,1,gsm,A14
LA_E_2177967,1,pstn,A18
LA_E_2178167,0,pstn,bonafide
LA_E_2178394,1,opus,A09
LA_E_2178605,1,gsm,A16
LA_E_2178924,1,opus,A17
LA_E_2179273,1,g722,A17
LA_E_2179281,1,gsm,A09
LA_E_2179312,1,gsm,A19
LA_E_2179585,1,pstn,A07
LA_E_2180435,1,ulaw,A08
LA_E_2181093,1,gsm,A07
LA_E_2181220,1,opus,A08
LA_E_2182282,1,ulaw,A15
LA_E_2182663,1,ulaw,A15
LA_E_2183077,1,g722,A18
LA_E_2183269,1,alaw,A09
LA_E_2183307,1,ulaw,A10
LA_E_2184188,1,alaw,A11
LA_E_2184515,1,opus,A09
LA_E_2184614,0,gsm,bonafide
LA_E_2184844,1,pstn,A12
LA_E_2185158,1,ulaw,A12
LA_E_2185228,1,g722,A18
LA_E_2185595,1,ulaw,A16
LA_E_2186091,1,alaw,A12
LA_E_2186504,1,opus,A16
LA_E_2187174,1,none,A12
LA_E_2187201,0,ulaw,bonafide
LA_E_2187337,1,g722,A17
LA_E_2187625,1,alaw,A18
LA_E_2187693,1,alaw,A14
LA_E_2187759,1,none,A12
LA_E_2187868,1,g722,A17
LA_E_2188035,1,ulaw,A09
LA_E_2188079,0,opus,bonafide
LA_E_2188405,1,none,A18
LA_E_2188423,1,ulaw,A12
LA_E_2188558,1,gsm,A12
LA_E_2189182,1,opus,A19
LA_E_2189747,0,opus,bonafide
LA_E_2190269,1,pstn,A18
LA_E_2190315,0,g722,bonafide
LA_E_2190926,1,none,A15
LA_E_2191029,1,opus,A15
LA_E_2191457,1,pstn,A14
LA_E_2191740,1,none,A13
LA_E_2191838,1,opus,A19
LA_E_2192029,1,opus,A12
LA_E_2192067,1,none,A13
LA_E_2192750,1,opus,A13
LA_E_2192802,1,gsm,A16
LA_E_2192838,1,pstn,A19
LA_E_2192987,1,g722,A10
LA_E_2193128,1,ulaw,A10
LA_E_2193349,1,opus,A08
LA_E_2193404,1,g722,A17
LA_E_2193661,1,gsm,A12
LA_E_2193718,1,alaw,A17
LA_E_2193965,1,ulaw,A15
LA_E_2194224,1,ulaw,A13
LA_E_2194516,1,none,A14
LA_E_2194836,1,alaw,A14
LA_E_2195019,1,alaw,A07
LA_E_2195313,1,alaw,A14
LA_E_2196673,1,gsm,A14
LA_E_2196793,1,none,A14
LA_E_2196833,1,opus,A18
LA_E_2196858,1,opus,A12
LA_E_2197803,0,opus,bonafide
LA_E_2197937,1,opus,A07
LA_E_2197954,1,none,A16
LA_E_2198339,1,ulaw,A12
LA_E_2198470,1,gsm,A13
LA_E_2198497,1,none,A16
LA_E_2198655,1,pstn,A17
LA_E_2198702,1,pstn,A08
LA_E_2198894,1,alaw,A10
LA_E_2199107,1,pstn,A16
LA_E_2199408,1,ulaw,A11
LA_E_2199709,1,alaw,A09
LA_E_2200089,1,g722,A14
LA_E_2200270,1,pstn,A19
LA_E_2200492,1,opus,A14
LA_E_2200497,1,gsm,A14
LA_E_2200662,1,g722,A18
LA_E_2201235,1,g722,A07
LA_E_2201248,1,opus,A10
LA_E_2201471,1,none,A12
LA_E_2201677,1,ulaw,A15
LA_E_2202053,1,opus,A12
LA_E_2202127,1,none,A19
LA_E_2202412,1,g722,A15
LA_E_2202578,1,none,A07
LA_E_2202801,1,gsm,A13
LA_E_2203003,1,none,A11
LA_E_2203311,1,alaw,A08
LA_E_2203745,1,g722,A10
LA_E_2203790,1,gsm,A18
LA_E_2203867,1,alaw,A08
LA_E_2204105,1,none,A10
LA_E_2204107,1,opus,A10
LA_E_2204222,1,ulaw,A17
LA_E_2204533,1,alaw,A10
LA_E_2205641,0,pstn,bonafide
LA_E_2205943,1,g722,A14
LA_E_2205990,1,opus,A16
LA_E_2206239,1,opus,A11
LA_E_2206782,1,g722,A18
LA_E_2207005,1,none,A08
LA_E_2207098,1,none,A11
LA_E_2207198,1,opus,A14
LA_E_2207409,1,alaw,A14
LA_E_2207506,0,pstn,bonafide
LA_E_2207690,1,ulaw,A17
LA_E_2208403,0,g722,bonafide
LA_E_2208885,1,none,A10
LA_E_2209255,1,pstn,A18
LA_E_2209404,0,alaw,bonafide
LA_E_2209579,1,alaw,A08
LA_E_2209801,1,g722,A13
LA_E_2210060,1,alaw,A11
LA_E_2210492,1,alaw,A15
LA_E_2210615,1,none,A12
LA_E_2211250,1,gsm,A14
LA_E_2211843,1,pstn,A12
LA_E_2212140,1,g722,A09
LA_E_2212297,1,ulaw,A11
LA_E_2212790,0,opus,bonafide
LA_E_2212860,0,g722,bonafide
LA_E_2212986,1,none,A08
LA_E_2213043,1,g722,A13
LA_E_2213151,1,g722,A14
LA_E_2213379,1,gsm,A09
LA_E_2213753,1,none,A14
LA_E_2213903,1,alaw,A10
LA_E_2213910,1,gsm,A17
LA_E_2214242,1,none,A13
LA_E_2214466,0,opus,bonafide
LA_E_2214556,1,pstn,A14
LA_E_2214658,1,opus,A11
LA_E_2214676,1,g722,A12
LA_E_2214771,1,g722,A08
LA_E_2215469,0,none,bonafide
LA_E_2215649,1,ulaw,A15
LA_E_2216180,1,ulaw,A10
LA_E_2216310,1,g722,A08
LA_E_2216482,1,pstn,A19
LA_E_2216518,1,none,A11
LA_E_2216816,1,alaw,A13
LA_E_2217369,1,opus,A12
LA_E_2217490,1,opus,A12
LA_E_2217717,0,gsm,bonafide
LA_E_2217722,1,alaw,A12
LA_E_2218040,1,alaw,A09
LA_E_2218131,1,none,A19
LA_E_2218562,0,gsm,bonafide
LA_E_2218725,1,none,A16
LA_E_2218793,1,ulaw,A12
LA_E_2218865,1,none,A12
LA_E_2219059,1,ulaw,A08
LA_E_2219196,1,gsm,A09
LA_E_2219319,1,ulaw,A19
LA_E_2219412,1,ulaw,A14
LA_E_2219486,0,ulaw,bonafide
LA_E_2219788,1,g722,A10
LA_E_2219914,1,ulaw,A10
LA_E_2219944,1,pstn,A17
LA_E_2219993,1,alaw,A13
LA_E_2220088,1,gsm,A11
LA_E_2220196,1,gsm,A17
LA_E_2220677,1,gsm,A17
LA_E_2220751,1,pstn,A19
LA_E_2220961,1,ulaw,A14
LA_E_2221119,1,pstn,A19
LA_E_2221259,1,ulaw,A14
LA_E_2221272,1,none,A07
LA_E_2221759,1,opus,A13
LA_E_2221950,1,g722,A08
LA_E_2222507,1,opus,A09
LA_E_2222979,1,gsm,A18
LA_E_2223082,1,opus,A19
LA_E_2223116,1,alaw,A15
LA_E_2223137,1,g722,A13
LA_E_2223650,0,gsm,bonafide
LA_E_2224529,1,none,A10
LA_E_2224696,0,alaw,bonafide
LA_E_2224798,1,none,A18
LA_E_2225388,1,none,A14
LA_E_2226292,1,pstn,A11
LA_E_2226604,1,none,A17
LA_E_2227220,1,gsm,A07
LA_E_2227624,1,pstn,A18
LA_E_2227676,1,none,A07
LA_E_2227880,1,ulaw,A08
LA_E_2228095,1,alaw,A17
LA_E_2228357,1,alaw,A13
LA_E_2228498,1,none,A17
LA_E_2229159,1,alaw,A16
LA_E_2229579,1,ulaw,A15
LA_E_2230148,1,pstn,A13
LA_E_2230168,1,ulaw,A14
LA_E_2230263,1,pstn,A13
LA_E_2230470,1,gsm,A17
LA_E_2231562,0,none,bonafide
LA_E_2232675,1,ulaw,A10
LA_E_2233126,1,opus,A12
LA_E_2233682,1,alaw,A07
LA_E_2233844,1,gsm,A09
LA_E_2233906,0,gsm,bonafide
LA_E_2233972,1,gsm,A17
LA_E_2234151,1,ulaw,A12
LA_E_2234271,1,ulaw,A18
LA_E_2234477,1,ulaw,A08
LA_E_2234853,1,alaw,A15
LA_E_2234909,1,opus,A07
LA_E_2234946,1,g722,A10
LA_E_2235019,1,none,A08
LA_E_2235294,1,alaw,A07
LA_E_2235555,1,pstn,A17
LA_E_2235796,1,none,A07
LA_E_2235995,1,g722,A17
LA_E_2236356,1,opus,A14
LA_E_2236594,1,pstn,A13
LA_E_2236649,0,ulaw,bonafide
LA_E_2236662,1,pstn,A07
LA_E_2236906,1,opus,A19
LA_E_2237032,1,alaw,A15
LA_E_2237248,1,none,A17
LA_E_2237415,1,none,A14
LA_E_2237717,1,ulaw,A14
LA_E_2238090,1,opus,A14
LA_E_2238097,1,opus,A18
LA_E_2238668,1,pstn,A19
LA_E_2239167,1,pstn,A13
LA_E_2239277,1,gsm,A15
LA_E_2239350,1,pstn,A14
LA_E_2239488,1,g722,A11
LA_E_2239528,1,g722,A09
LA_E_2239576,1,gsm,A07
LA_E_2239686,1,opus,A12
LA_E_2240150,1,g722,A13
LA_E_2240699,1,gsm,A13
LA_E_2241146,1,pstn,A07
LA_E_2241276,0,g722,bonafide
LA_E_2241309,1,pstn,A19
LA_E_2241747,1,g722,A11
LA_E_2242371,1,g722,A17
LA_E_2243049,1,g722,A18
LA_E_2243466,1,g722,A11
LA_E_2243567,0,none,bonafide
LA_E_2243932,1,gsm,A17
LA_E_2244109,1,gsm,A16
LA_E_2244523,1,gsm,A13
LA_E_2244723,1,alaw,A10
LA_E_2244731,0,opus,bonafide
LA_E_2244807,1,ulaw,A13
LA_E_2244856,0,ulaw,bonafide
LA_E_2244995,1,g722,A13
LA_E_2245397,1,gsm,A13
LA_E_2245791,0,none,bonafide
LA_E_2245898,1,opus,A14
LA_E_2245983,1,gsm,A11
LA_E_2246444,1,opus,A09
LA_E_2247348,1,pstn,A13
LA_E_2247772,1,gsm,A10
LA_E_2247905,1,alaw,A14
LA_E_2248438,1,pstn,A07
LA_E_2248998,1,opus,A19
LA_E_2249403,1,ulaw,A14
LA_E_2249949,1,ulaw,A10
LA_E_2250043,1,pstn,A15
LA_E_2250394,1,alaw,A14
LA_E_2250660,1,pstn,A15
LA_E_2250723,0,g722,bonafide
LA_E_2250740,1,opus,A09
LA_E_2251224,1,g722,A18
LA_E_2251749,1,g722,A16
LA_E_2251864,1,none,A08
LA_E_2252128,1,ulaw,A07
LA_E_2252555,1,gsm,A13
LA_E_2252607,1,ulaw,A10
LA_E_2252901,0,ulaw,bonafide
LA_E_2252906,1,opus,A08
LA_E_2253200,1,g722,A09
LA_E_2253600,1,none,A15
LA_E_2253873,1,g722,A13
LA_E_2254292,1,opus,A19
LA_E_2254479,1,alaw,A10
LA_E_2254801,1,none,A19
LA_E_2255174,1,g722,A11
LA_E_2255377,1,alaw,A14
LA_E_2255994,1,g722,A18
LA_E_2256041,1,opus,A11
LA_E_2256593,1,pstn,A15
LA_E_2256613,1,opus,A12
LA_E_2257332,1,gsm,A18
LA_E_2257397,1,alaw,A11
LA_E_2257781,1,g722,A11
LA_E_2257865,1,pstn,A10
LA_E_2257927,1,pstn,A19
LA_E_2258525,1,g722,A07
LA_E_2258589,1,g722,A07
LA_E_2258631,1,alaw,A16
LA_E_2258823,1,gsm,A13
LA_E_2259275,1,opus,A09
LA_E_2259703,1,g722,A17
LA_E_2259817,1,alaw,A10
LA_E_2260171,1,gsm,A13
LA_E_2260357,1,none,A19
LA_E_2260786,1,alaw,A19
LA_E_2261590,1,pstn,A10
LA_E_2262473,1,none,A18
LA_E_2262591,1,g722,A12
LA_E_2262593,1,alaw,A11
LA_E_2263286,1,opus,A12
LA_E_2263567,1,gsm,A08
LA_E_2263601,1,none,A18
LA_E_2263750,1,gsm,A09
LA_E_2263807,1,none,A17
LA_E_2265143,1,none,A19
LA_E_2265393,1,gsm,A08
LA_E_2265673,1,gsm,A16
LA_E_2266501,1,alaw,A19
LA_E_2266979,0,none,bonafide
LA_E_2268467,1,gsm,A13
LA_E_2269168,1,none,A15
LA_E_2269195,1,opus,A15
LA_E_2269200,1,ulaw,A18
LA_E_2269440,0,alaw,bonafide
LA_E_2269703,1,pstn,A15
LA_E_2270331,1,opus,A14
LA_E_2270698,1,g722,A19
LA_E_2271595,1,g722,A19
LA_E_2271808,0,ulaw,bonafide
LA_E_2272111,1,alaw,A13
LA_E_2272653,0,opus,bonafide
LA_E_2273427,1,gsm,A17
LA_E_2273430,1,opus,A11
LA_E_2273702,1,none,A17
LA_E_2273905,1,ulaw,A07
LA_E_2274153,1,gsm,A15
LA_E_2274220,1,g722,A07
LA_E_2275356,1,gsm,A17
LA_E_2275937,1,opus,A14
LA_E_2275962,0,alaw,bonafide
LA_E_2277498,1,g722,A19
LA_E_2277938,1,pstn,A13
LA_E_2279116,1,pstn,A07
LA_E_2279297,1,g722,A10
LA_E_2279643,1,g722,A11
LA_E_2279662,1,alaw,A08
LA_E_2279785,0,ulaw,bonafide
LA_E_2280256,1,g722,A10
LA_E_2280499,1,none,A18
LA_E_2280767,1,none,A08
LA_E_2282111,0,pstn,bonafide
LA_E_2282173,1,ulaw,A13
LA_E_2282391,1,none,A09
LA_E_2282450,1,pstn,A08
LA_E_2282594,1,gsm,A11
LA_E_2283208,1,alaw,A19
LA_E_2283671,1,alaw,A08
LA_E_2283850,1,opus,A14
LA_E_2287052,1,pstn,A08
LA_E_2287207,1,gsm,A11
LA_E_2287368,1,g722,A07
LA_E_2287413,1,pstn,A16
LA_E_2287526,1,pstn,A15
LA_E_2287623,1,ulaw,A12
LA_E_2287696,1,gsm,A11
LA_E_2288480,1,gsm,A14
LA_E_2288625,1,g722,A13
LA_E_2290098,1,pstn,A08
LA_E_2290864,1,gsm,A11
LA_E_2291551,1,pstn,A09
LA_E_2291728,1,gsm,A07
LA_E_2291987,1,pstn,A10
LA_E_2292624,1,none,A19
LA_E_2292974,1,none,A13
LA_E_2293182,1,g722,A08
LA_E_2294326,1,g722,A19
LA_E_2294456,1,pstn,A08
LA_E_2295688,1,alaw,A13
LA_E_2296431,1,pstn,A09
LA_E_2296555,1,ulaw,A14
LA_E_2297216,1,none,A09
LA_E_2297248,1,ulaw,A08
LA_E_2297418,1,opus,A12
LA_E_2297510,0,pstn,bonafide
LA_E_2297582,1,ulaw,A12
LA_E_2297632,1,gsm,A19
LA_E_2297996,1,alaw,A16
LA_E_2298532,1,none,A13
LA_E_2298657,1,pstn,A15
LA_E_2298813,1,g722,A07
LA_E_2299675,1,alaw,A13
LA_E_2299882,0,gsm,bonafide
LA_E_2300282,0,ulaw,bonafide
LA_E_2300688,1,pstn,A08
LA_E_2300710,1,ulaw,A17
LA_E_2301060,1,pstn,A10
LA_E_2301289,1,pstn,A09
LA_E_2301385,1,alaw,A16
LA_E_2301873,1,alaw,A08
LA_E_2301887,0,opus,bonafide
LA_E_2302076,1,g722,A12
LA_E_2302199,1,opus,A10
LA_E_2302318,1,opus,A16
LA_E_2302326,1,ulaw,A16
LA_E_2302434,1,ulaw,A15
LA_E_2302728,1,alaw,A16
LA_E_2303667,1,opus,A17
LA_E_2304421,1,alaw,A08
LA_E_2304629,0,none,bonafide
LA_E_2304877,1,alaw,A09
LA_E_2304953,1,pstn,A11
LA_E_2305081,1,opus,A10
LA_E_2305445,1,gsm,A17
LA_E_2306442,1,opus,A15
LA_E_2306677,0,none,bonafide
LA_E_2307246,1,none,A11
LA_E_2307247,0,pstn,bonafide
LA_E_2308280,1,opus,A08
LA_E_2309030,1,ulaw,A11
LA_E_2309377,1,none,A13
LA_E_2310056,1,opus,A10
LA_E_2310105,1,alaw,A08
LA_E_2310843,1,none,A17
LA_E_2310857,1,none,A08
LA_E_2311163,1,g722,A12
LA_E_2311511,1,opus,A10
LA_E_2311527,1,g722,A10
LA_E_2312096,1,opus,A12
LA_E_2313131,1,alaw,A15
LA_E_2314183,1,pstn,A08
LA_E_2314198,0,pstn,bonafide
LA_E_2314469,1,g722,A16
LA_E_2315119,1,g722,A16
LA_E_2315315,1,none,A11
LA_E_2315568,1,g722,A08
LA_E_2315765,1,g722,A07
LA_E_2315837,1,alaw,A18
LA_E_2316333,1,alaw,A12
LA_E_2316365,1,pstn,A08
LA_E_2316791,1,pstn,A18
LA_E_2318492,1,alaw,A12
LA_E_2318720,1,ulaw,A15
LA_E_2319094,1,ulaw,A17
LA_E_2319159,1,gsm,A13
LA_E_2319217,1,pstn,A10
LA_E_2320284,1,pstn,A16
LA_E_2320591,1,none,A15
LA_E_2321153,1,alaw,A19
LA_E_2321875,1,g722,A11
LA_E_2322233,1,alaw,A07
LA_E_2322812,1,alaw,A18
LA_E_2323026,1,alaw,A10
LA_E_2324115,1,none,A12
LA_E_2324430,1,ulaw,A16
LA_E_2324591,1,opus,A10
LA_E_2324793,1,ulaw,A17
LA_E_2325210,0,alaw,bonafide
LA_E_2325914,1,g722,A15
LA_E_2326258,1,gsm,A13
LA_E_2326365,1,pstn,A09
LA_E_2326662,0,alaw,bonafide
LA_E_2326718,1,none,A18
LA_E_2327680,1,opus,A07
LA_E_2328766,1,none,A12
LA_E_2328928,1,ulaw,A14
LA_E_2329278,1,ulaw,A09
LA_E_2329565,1,g722,A16
LA_E_2330082,1,pstn,A09
LA_E_2330191,1,none,A14
LA_E_2330658,1,alaw,A19
LA_E_2331006,1,alaw,A18
LA_E_2331195,1,gsm,A13
LA_E_2331487,1,g722,A19
LA_E_2331996,1,pstn,A08
LA_E_2332204,1,ulaw,A12
LA_E_2332251,0,gsm,bonafide
LA_E_2332350,1,g722,A08
LA_E_2332399,1,alaw,A17
LA_E_2333561,1,opus,A13
LA_E_2333615,1,pstn,A16
LA_E_2333865,1,pstn,A18
LA_E_2333966,1,pstn,A16
LA_E_2333997,1,pstn,A14
LA_E_2334719,1,none,A15
LA_E_2335254,1,gsm,A11
LA_E_2335258,0,gsm,bonafide
LA_E_2335302,1,gsm,A10
LA_E_2335704,1,none,A09
LA_E_2335763,1,alaw,A19
LA_E_2335836,1,pstn,A09
LA_E_2336175,1,alaw,A18
LA_E_2336272,1,pstn,A11
LA_E_2336313,1,gsm,A07
LA_E_2336400,1,gsm,A08
LA_E_2336517,1,gsm,A12
LA_E_2337328,1,opus,A16
LA_E_2337553,1,opus,A13
LA_E_2337621,0,gsm,bonafide
LA_E_2338379,1,gsm,A19
LA_E_2338466,1,ulaw,A16
LA_E_2338913,1,alaw,A12
LA_E_2338920,1,none,A11
LA_E_2339010,1,g722,A09
LA_E_2339252,1,alaw,A07
LA_E_2339372,1,g722,A15
LA_E_2339406,1,ulaw,A18
LA_E_2339589,1,none,A07
LA_E_2340055,1,pstn,A10
LA_E_2340179,1,g722,A12
LA_E_2340268,1,alaw,A08
LA_E_2340517,1,ulaw,A14
LA_E_2340594,0,ulaw,bonafide
LA_E_2340921,1,alaw,A17
LA_E_2342439,1,opus,A18
LA_E_2342551,1,g722,A14
LA_E_2342613,1,g722,A08
LA_E_2342962,1,g722,A14
LA_E_2343770,1,g722,A19
LA_E_2343888,1,none,A10
LA_E_2344004,1,alaw,A12
LA_E_2344431,1,ulaw,A09
LA_E_2346161,1,opus,A14
LA_E_2346553,0,g722,bonafide
LA_E_2347344,1,opus,A18
LA_E_2348468,1,none,A12
LA_E_2348593,1,gsm,A12
LA_E_2348906,1,ulaw,A08
LA_E_2349293,1,g722,A16
LA_E_2349756,1,pstn,A18
LA_E_2349935,1,ulaw,A17
LA_E_2350385,1,none,A16
LA_E_2350422,0,opus,bonafide
LA_E_2350744,1,opus,A17
LA_E_2350869,1,ulaw,A16
LA_E_2351280,1,alaw,A11
LA_E_2351772,1,ulaw,A19
LA_E_2351796,1,opus,A13
LA_E_2352731,1,alaw,A14
LA_E_2352955,1,ulaw,A13
LA_E_2353861,1,none,A18
LA_E_2353882,0,pstn,bonafide
LA_E_2353952,1,pstn,A07
LA_E_2354444,1,alaw,A16
LA_E_2354727,1,none,A15
LA_E_2354856,1,alaw,A17
LA_E_2355119,1,none,A09
LA_E_2355413,1,alaw,A12
LA_E_2355428,1,pstn,A07
LA_E_2355793,1,none,A10
LA_E_2355842,1,alaw,A07
LA_E_2355888,1,opus,A09
LA_E_2356084,1,g722,A08
LA_E_2356622,1,ulaw,A19
LA_E_2356629,1,g722,A14
LA_E_2356774,1,alaw,A14
LA_E_2357396,1,none,A16
LA_E_2357545,1,g722,A15
LA_E_2358056,1,alaw,A16
LA_E_2358276,1,pstn,A16
LA_E_2358430,0,g722,bonafide
LA_E_2358499,1,gsm,A15
LA_E_2359111,1,none,A13
LA_E_2359255,1,pstn,A18
LA_E_2359329,0,opus,bonafide
LA_E_2359508,1,pstn,A13
LA_E_2360300,1,ulaw,A13
LA_E_2361513,1,none,A09
LA_E_2361896,1,gsm,A14
LA_E_2362092,1,ulaw,A18
LA_E_2362711,1,g722,A15
LA_E_2362846,1,ulaw,A10
LA_E_2363149,1,gsm,A08
LA_E_2363421,1,alaw,A13
LA_E_2364008,1,g722,A08
LA_E_2364070,1,opus,A07
LA_E_2364077,1,none,A16
LA_E_2364371,1,alaw,A12
LA_E_2364449,1,pstn,A12
LA_E_2364629,1,g722,A16
LA_E_2364677,0,g722,bonafide
LA_E_2364792,1,pstn,A17
LA_E_2364992,1,gsm,A15
LA_E_2365785,1,none,A15
LA_E_2365996,1,pstn,A18
LA_E_2366231,1,gsm,A19
LA_E_2366401,1,pstn,A17
LA_E_2367599,1,none,A09
LA_E_2367765,1,none,A17
LA_E_2368372,1,opus,A17
LA_E_2369178,1,alaw,A18
LA_E_2370132,1,pstn,A18
LA_E_2370577,1,gsm,A19
LA_E_2371355,1,g722,A07
LA_E_2372165,1,pstn,A12
LA_E_2373165,1,g722,A18
LA_E_2373202,1,g722,A14
LA_E_2373574,1,ulaw,A07
LA_E_2373607,1,alaw,A07
LA_E_2373993,0,gsm,bonafide
LA_E_2374307,1,ulaw,A07
LA_E_2374333,1,g722,A18
LA_E_2374386,1,g722,A16
LA_E_2374617,1,alaw,A16
LA_E_2375042,0,g722,bonafide
LA_E_2375338,0,none,bonafide
LA_E_2376170,1,ulaw,A15
LA_E_2376364,1,opus,A19
LA_E_2377435,0,opus,bonafide
LA_E_2377487,1,none,A12
LA_E_2378264,1,opus,A14
LA_E_2378299,1,gsm,A18
LA_E_2378701,1,pstn,A11
LA_E_2378984,1,none,A16
LA_E_2379272,1,ulaw,A11
LA_E_2379690,0,alaw,bonafide
LA_E_2380134,1,alaw,A17
LA_E_2380218,1,ulaw,A07
LA_E_2381035,1,none,A12
LA_E_2381103,1,gsm,A16
LA_E_2381291,1,gsm,A07
LA_E_2381850,1,none,A11
LA_E_2382760,1,alaw,A07
LA_E_2383061,0,ulaw,bonafide
LA_E_2383167,1,opus,A12
LA_E_2383691,1,ulaw,A09
LA_E_2384418,1,ulaw,A15
LA_E_2384593,1,ulaw,A18
LA_E_2385754,1,g722,A15
