arquivo,classe_binaria,codec,ataque
LA_E_2131497,1,g722,A07
LA_E_2131629,1,g722,A17
LA_E_2132052,1,opus,A10
LA_E_2132611,1,pstn,A14
LA_E_2132753,1,ulaw,A18
LA_E_2132938,1,alaw,A10
LA_E_2133069,1,opus,A09
LA_E_2133341,1,opus,A18
LA_E_2134452,1,g722,A10
LA_E_2134517,1,ulaw,A07
LA_E_2135419,1,opus,A15
LA_E_2135502,1,ulaw,A07
LA_E_2135544,1,ulaw,A18
LA_E_2136696,1,pstn,A13
LA_E_2137209,1,gsm,A16
LA_E_2137321,1,g722,A07
LA_E_2137347,1,gsm,A08
LA_E_2138006,1,opus,A18
LA_E_2138321,1,opus,A14
LA_E_2138419,1,pstn,A12
LA_E_2138493,1,opus,A18
LA_E_2138813,1,pstn,A15
LA_E_2140040,0,ulaw,bonafide
LA_E_2140270,1,ulaw,A07
LA_E_2140388,1,gsm,A12
LA_E_2140623,1,opus,A07
LA_E_2140936,0,ulaw,bonafide
LA_E_2141921,1,opus,A16
LA_E_2142825,1,opus,A15
LA_E_2142934,1,pstn,A12
LA_E_2143129,1,g722,A19
LA_E_2143512,1,opus,A08
LA_E_2143517,1,ulaw,A11
LA_E_2143836,1,alaw,A14
LA_E_2143899,1,g722,A11
LA_E_2144715,1,pstn,A11
LA_E_2144936,1,alaw,A12
LA_E_2144988,1,g722,A17
LA_E_2145247,1,opus,A16
LA_E_2145306,1,opus,A08
LA_E_2145327,1,pstn,A11
LA_E_2145416,1,opus,A11
LA_E_2145918,1,opus,A08
LA_E_2146080,1,pstn,A19
LA_E_2146174,1,pstn,A09
LA_E_2146188,1,gsm,A10
LA_E_2146694,1,gsm,A17
LA_E_2147357,1,g722,A15
LA_E_2147381,1,gsm,A15
LA_E_2147990,1,g722,A13
LA_E_2148076,1,gsm,A15
LA_E_2148194,1,gsm,A15
LA_E_2148406,1,alaw,A10
LA_E_2148585,1,gsm,A07
LA_E_2148588,1,none,A18
LA_E_2148738,1,pstn,A13
LA_E_2149548,1,g722,A19
LA_E_2149940,1,g722,A16
LA_E_2150117,1,g722,A10
LA_E_2150379,1,opus,A16
LA_E_2150646,1,opus,A11
LA_E_2150933,1,alaw,A16
LA_E_2150959,1,opus,A19
LA_E_2151111,1,opus,A07
LA_E_2151237,1,opus,A08
LA_E_2151238,0,opus,bonafide
LA_E_2151295,1,alaw,A15
LA_E_2151339,1,opus,A11
LA_E_2151360,1,none,A14
LA_E_2151439,1,opus,A16
LA_E_2151673,1,ulaw,A15
LA_E_2151737,1,alaw,A18
LA_E_2152870,1,none,A19
LA_E_2153338,1,pstn,A16
LA_E_2153707,1,gsm,A14
LA_E_2153795,1,gsm,A13
LA_E_2154214,1,opus,A15
LA_E_2154447,1,alaw,A12
LA_E_2154631,1,pstn,A10
LA_E_2154744,1,none,A15
LA_E_2154954,1,ulaw,A14
LA_E_2154995,1,pstn,A13
LA_E_2155278,1,alaw,A09
LA_E_2155282,0,gsm,bonafide
LA_E_2155426,1,pstn,A19
LA_E_2155613,1,gsm,A12
LA_E_2155636,1,pstn,A09
LA_E_2156160,1,ulaw,A08
LA_E_2156639,1,gsm,A12
LA_E_2157028,1,ulaw,A07
LA_E_2157283,1,gsm,A12
LA_E_2157906,1,gsm,A14
LA_E_2158027,1,ulaw,A18
LA_E_2158531,1,g722,A07
LA_E_2159089,1,ulaw,A07
LA_E_2159159,1,none,A19
LA_E_2159227,1,none,A16
LA_E_2159485,1,ulaw,A11
LA_E_2159636,1,ulaw,A07
LA_E_2159824,1,ulaw,A11
LA_E_2159839,1,gsm,A16
LA_E_2160278,1,gsm,A16
LA_E_2160353,1,opus,A15
LA_E_2160862,1,opus,A09
LA_E_2161100,1,g722,A17
LA_E_2161104,1,alaw,A19
LA_E_2161135,1,pstn,A13
LA_E_2161717,1,g722,A14
LA_E_2162151,1,ulaw,A08
LA_E_2162653,1,none,A17
LA_E_2162673,1,ulaw,A13
LA_E_2162884,1,none,A09
LA_E_2162905,1,gsm,A16
LA_E_2162983,1,ulaw,A11
LA_E_2163160,1,alaw,A12
LA_E_2163287,1,gsm,A15
LA_E_2164154,1,g722,A11
LA_E_2164416,1,pstn,A15
LA_E_2165583,1,alaw,A07
LA_E_2165863,1,opus,A07
LA_E_2166011,0,pstn,bonafide
LA_E_2166062,0,pstn,bonafide
LA_E_2166118,1,gsm,A14
LA_E_2166289,1,gsm,A17
LA_E_2166349,1,opus,A17
LA_E_2166357,1,opus,A11
LA_E_2166393,1,gsm,A12
LA_E_2166460,1,gsm,A07
LA_E_2166897,1,pstn,A11
LA_E_2166981,1,ulaw,A14
LA_E_2167093,1,g722,A08
LA_E_2167231,1,none,A17
LA_E_2167427,0,pstn,bonafide
LA_E_2167433,0,opus,bonafide
LA_E_2168116,1,gsm,A18
LA_E_2168266,1,gsm,A12
LA_E_2168681,1,ulaw,A18
LA_E_2169135,1,none,A09
LA_E_2169168,1,gsm,A07
LA_E_2169216,1,ulaw,A12
LA_E_2169266,1,g722,A13
LA_E_2169440,1,gsm,A08
LA_E_2169571,1,ulaw,A07
LA_E_2170334,1,g722,A13
LA_E_2170477,1,ulaw,A12
LA_E_2171057,1,g722,A14
LA_E_2171111,1,none,A17
LA_E_2171201,1,pstn,A17
LA_E_2171230,1,g722,A16
LA_E_2171325,1,alaw,A17
LA_E_2171513,1,pstn,A10
LA_E_2172136,1,none,A10
LA_E_2172216,1,gsm,A09
LA_E_2172403,1,pstn,A14
LA_E_2172406,1,gsm,A16
LA_E_2172967,1,opus,A11
LA_E_2173086,1,none,A08
LA_E_2173540,1,pstn,A12
LA_E_2173673,1,alaw,A19
LA_E_2173915,1,none,A13
LA_E_2173936,1,pstn,A07
LA_E_2173939,1,opus,A07
LA_E_2174599,0,opus,bonafide
LA_E_2174804,1,alaw,A17
LA_E_2174985,0,ulaw,bonafide
LA_E_2175064,1,none,A11
LA_E_2175094,1,alaw,A07
LA_E_2175930,1,gsm,A07
LA_E_2176225,1,gsm,A09
LA_E_2176598,1,ulaw,A11
LA_E_2176896,1,pstn,A08
LA_E_2176979,1,pstn,A10
LA_E_2177784,1,alaw,A08
LA_E_2177813,1,gsm,A14
LA_E_2177967,1,pstn,A18
LA_E_2178394,1,opus,A09
LA_E_2178605,1,gsm,A16
LA_E_2178924,1,opus,A17
LA_E_2179585,1,pstn,A07
LA_E_2180435,1,ulaw,A08
LA_E_2180713,1,gsm,A18
LA_E_2180997,1,pstn,A15
LA_E_2181093,1,gsm,A07
LA_E_2181220,1,opus,A08
LA_E_2181695,1,pstn,A09
LA_E_2182020,1,g722,A09
LA_E_2182282,1,ulaw,A15
LA_E_2182565,1,alaw,A13
LA_E_2183197,1,pstn,A18
LA_E_2183269,1,alaw,A09
LA_E_2183307,1,ulaw,A10
LA_E_2183737,1,ulaw,A18
LA_E_2184263,1,alaw,A16
LA_E_2185274,1,pstn,A08
LA_E_2185595,1,ulaw,A16
LA_E_2186214,1,g722,A16
LA_E_2186504,1,opus,A16
LA_E_2186715,1,opus,A15
LA_E_2186788,1,none,A19
LA_E_2186844,1,alaw,A11
LA_E_2187382,1,gsm,A16
LA_E_2187485,1,gsm,A18
LA_E_2187568,1,pstn,A09
LA_E_2187625,1,alaw,A18
LA_E_2187759,1,none,A12
LA_E_2187770,1,pstn,A17
LA_E_2187808,1,opus,A17
LA_E_2187809,1,ulaw,A08
LA_E_2187813,1,ulaw,A13
LA_E_2188079,0,opus,bonafide
LA_E_2188241,1,pstn,A07
LA_E_2188372,1,ulaw,A12
LA_E_2188423,1,ulaw,A12
LA_E_2188439,1,pstn,A16
LA_E_2188558,1,gsm,A12
LA_E_2189182,1,opus,A19
LA_E_2189333,1,opus,A16
LA_E_2189712,1,alaw,A10
LA_E_2190269,1,pstn,A18
LA_E_2190289,1,gsm,A14
LA_E_2190926,1,none,A15
LA_E_2191029,1,opus,A15
LA_E_2191054,1,ulaw,A15
LA_E_2191170,1,opus,A08
LA_E_2191353,1,opus,A17
LA_E_2191457,1,pstn,A14
LA_E_2191769,1,ulaw,A12
LA_E_2191798,1,gsm,A12
LA_E_2191982,1,gsm,A09
LA_E_2192086,1,opus,A19
LA_E_2192621,1,gsm,A13
LA_E_2192802,1,gsm,A16
LA_E_2193128,1,ulaw,A10
LA_E_2193233,1,none,A09
LA_E_2193257,1,pstn,A07
LA_E_2193349,1,opus,A08
LA_E_2193404,1,g722,A17
LA_E_2193601,1,opus,A08
LA_E_2193661,1,gsm,A12
LA_E_2193965,1,ulaw,A15
LA_E_2194224,1,ulaw,A13
LA_E_2194577,1,ulaw,A13
LA_E_2195019,1,alaw,A07
LA_E_2196673,1,gsm,A14
LA_E_2197056,1,opus,A15
LA_E_2197525,0,g722,bonafide
LA_E_2197719,1,none,A15
LA_E_2197803,0,opus,bonafide
LA_E_2197937,1,opus,A07
LA_E_2197954,1,none,A16
LA_E_2197987,1,gsm,A16
LA_E_2198260,1,ulaw,A15
LA_E_2198339,1,ulaw,A12
LA_E_2198655,1,pstn,A17
LA_E_2199408,1,ulaw,A11
LA_E_2199709,1,alaw,A09
LA_E_2200089,1,g722,A14
LA_E_2200497,1,gsm,A14
LA_E_2201156,1,gsm,A19
LA_E_2201235,1,g722,A07
LA_E_2201471,1,none,A12
LA_E_2201677,1,ulaw,A15
LA_E_2202047,1,opus,A14
LA_E_2202053,1,opus,A12
LA_E_2202412,1,g722,A15
LA_E_2202604,1,opus,A09
LA_E_2202801,1,gsm,A13
LA_E_2203003,1,none,A11
LA_E_2203311,1,alaw,A08
LA_E_2203544,1,g722,A07
LA_E_2203790,1,gsm,A18
LA_E_2204105,1,none,A10
LA_E_2204307,0,g722,bonafide
LA_E_2204661,1,g722,A07
LA_E_2204964,1,g722,A13
LA_E_2205366,1,pstn,A15
LA_E_2205389,0,pstn,bonafide
LA_E_2205637,1,alaw,A16
LA_E_2205990,1,opus,A16
LA_E_2206239,1,opus,A11
LA_E_2206782,1,g722,A18
LA_E_2207409,1,alaw,A14
LA_E_2207506,0,pstn,bonafide
LA_E_2207516,1,gsm,A14
LA_E_2207713,1,g722,A15
LA_E_2208403,0,g722,bonafide
LA_E_2208916,0,ulaw,bonafide
LA_E_2209355,1,ulaw,A11
LA_E_2209579,1,alaw,A08
LA_E_2210060,1,alaw,A11
LA_E_2210446,1,opus,A11
LA_E_2210847,1,ulaw,A16
LA_E_2210953,1,alaw,A14
LA_E_2211250,1,gsm,A14
LA_E_2211469,0,gsm,bonafide
LA_E_2211472,1,g722,A15
LA_E_2211843,1,pstn,A12
LA_E_2212059,1,none,A14
LA_E_2212140,1,g722,A09
LA_E_2212297,1,ulaw,A11
LA_E_2212431,1,opus,A16
LA_E_2212790,0,opus,bonafide
LA_E_2213123,1,ulaw,A11
LA_E_2213151,1,g722,A14
LA_E_2213223,0,gsm,bonafide
LA_E_2213379,1,gsm,A09
LA_E_2213753,1,none,A14
LA_E_2213924,1,none,A17
LA_E_2214133,1,gsm,A13
LA_E_2214156,1,none,A07
LA_E_2214170,1,alaw,A19
LA_E_2214556,1,pstn,A14
LA_E_2214658,1,opus,A11
LA_E_2214659,1,opus,A10
LA_E_2214771,1,g722,A08
LA_E_2215649,1,ulaw,A15
LA_E_2215808,1,alaw,A18
LA_E_2215940,1,gsm,A09
LA_E_2216027,1,pstn,A14
LA_E_2216243,1,alaw,A08
LA_E_2216518,1,none,A11
LA_E_2216672,1,gsm,A12
LA_E_2217194,1,ulaw,A10
LA_E_2217369,1,opus,A12
LA_E_2217722,1,alaw,A12
LA_E_2217747,1,alaw,A15
LA_E_2217918,1,alaw,A09
LA_E_2218161,1,ulaw,A09
LA_E_2218618,1,alaw,A18
LA_E_2218725,1,none,A16
LA_E_2218793,1,ulaw,A12
LA_E_2218865,1,none,A12
LA_E_2219032,1,pstn,A13
LA_E_2219059,1,ulaw,A08
LA_E_2219196,1,gsm,A09
LA_E_2219319,1,ulaw,A19
LA_E_2219435,1,gsm,A10
LA_E_2219813,1,none,A15
LA_E_2219914,1,ulaw,A10
LA_E_2220514,1,alaw,A08
LA_E_2220677,1,gsm,A17
LA_E_2220705,1,pstn,A16
LA_E_2221119,1,pstn,A19
LA_E_2221258,1,pstn,A19
LA_E_2221259,1,ulaw,A14
LA_E_2221272,1,none,A07
LA_E_2221759,1,opus,A13
LA_E_2221950,1,g722,A08
LA_E_2222019,1,opus,A11
LA_E_2222507,1,opus,A09
LA_E_2222721,1,pstn,A12
LA_E_2222932,0,pstn,bonafide
LA_E_2223082,1,opus,A19
LA_E_2223116,1,alaw,A15
LA_E_2223343,1,gsm,A18
LA_E_2223573,1,opus,A12
LA_E_2223646,1,ulaw,A12
LA_E_2224038,1,ulaw,A17
LA_E_2224372,1,ulaw,A10
LA_E_2224465,0,gsm,bonafide
LA_E_2224529,1,none,A10
LA_E_2224534,0,pstn,bonafide
LA_E_2224662,0,ulaw,bonafide
LA_E_2224773,1,gsm,A14
LA_E_2225388,1,none,A14
LA_E_2225798,1,pstn,A10
LA_E_2226055,0,pstn,bonafide
LA_E_2226065,1,g722,A08
LA_E_2226165,1,pstn,A07
LA_E_2226292,1,pstn,A11
LA_E_2226946,1,g722,A18
LA_E_2227220,1,gsm,A07
LA_E_2227235,1,ulaw,A15
LA_E_2227398,1,g722,A16
LA_E_2227624,1,pstn,A18
LA_E_2227676,1,none,A07
LA_E_2227880,1,ulaw,A08
LA_E_2228095,1,alaw,A17
LA_E_2228951,1,gsm,A11
LA_E_2229141,1,opus,A14
LA_E_2229579,1,ulaw,A15
LA_E_2229740,1,opus,A19
LA_E_2230168,1,ulaw,A14
LA_E_2230470,1,gsm,A17
LA_E_2230601,1,opus,A13
LA_E_2231474,1,alaw,A10
LA_E_2231608,1,ulaw,A15
LA_E_2231649,1,ulaw,A19
LA_E_2231690,1,g722,A17
LA_E_2232089,1,opus,A07
LA_E_2232250,1,pstn,A08
LA_E_2232675,1,ulaw,A10
LA_E_2232880,1,opus,A09
LA_E_2233126,1,opus,A12
LA_E_2233317,1,none,A07
LA_E_2233320,1,ulaw,A08
LA_E_2233648,1,g722,A07
LA_E_2233722,0,ulaw,bonafide
LA_E_2233844,1,gsm,A09
LA_E_2234133,0,g722,bonafide
LA_E_2234151,1,ulaw,A12
LA_E_2234477,1,ulaw,A08
LA_E_2234853,1,alaw,A15
LA_E_2234909,1,opus,A07
LA_E_2234946,1,g722,A10
LA_E_2234960,1,gsm,A07
LA_E_2235294,1,alaw,A07
LA_E_2235310,1,g722,A11
LA_E_2235507,1,alaw,A15
LA_E_2235555,1,pstn,A17
LA_E_2235597,1,none,A14
LA_E_2235995,1,g722,A17
LA_E_2236065,1,g722,A08
LA_E_2236356,1,opus,A14
LA_E_2236840,1,opus,A07
LA_E_2236842,1,pstn,A13
LA_E_2236906,1,opus,A19
LA_E_2237422,1,gsm,A16
LA_E_2237769,1,g722,A13
LA_E_2237919,1,pstn,A18
LA_E_2238166,1,gsm,A17
LA_E_2238668,1,pstn,A19
LA_E_2238729,0,ulaw,bonafide
LA_E_2239007,1,ulaw,A12
LA_E_2239087,1,opus,A12
LA_E_2239167,1,pstn,A13
LA_E_2239501,1,none,A12
LA_E_2239528,1,g722,A09
LA_E_2239576,1,gsm,A07
LA_E_2239686,1,opus,A12
LA_E_2239692,0,none,bonafide
LA_E_2239729,1,ulaw,A12
LA_E_2240150,1,g722,A13
LA_E_2240843,1,alaw,A15
LA_E_2242451,1,none,A10
LA_E_2242458,1,none,A11
LA_E_2242537,1,pstn,A16
LA_E_2243049,1,g722,A18
LA_E_2243063,1,pstn,A11
LA_E_2243914,1,g722,A10
LA_E_2243932,1,gsm,A17
LA_E_2244094,1,g722,A11
LA_E_2244174,1,opus,A08
LA_E_2244386,1,pstn,A15
LA_E_2244399,1,alaw,A09
LA_E_2244408,1,alaw,A17
LA_E_2244605,1,none,A11
LA_E_2244723,1,alaw,A10
LA_E_2244731,0,opus,bonafide
LA_E_2244995,1,g722,A13
LA_E_2245261,1,gsm,A09
LA_E_2245340,1,opus,A18
LA_E_2245369,1,none,A12
LA_E_2245428,1,pstn,A08
LA_E_2245524,1,gsm,A18
LA_E_2245654,1,alaw,A19
LA_E_2245885,1,g722,A13
LA_E_2246117,1,gsm,A07
LA_E_2246444,1,opus,A09
LA_E_2246563,1,alaw,A07
LA_E_2246869,1,pstn,A11
LA_E_2247348,1,pstn,A13
LA_E_2247761,1,gsm,A17
LA_E_2247905,1,alaw,A14
LA_E_2248080,1,ulaw,A14
LA_E_2248998,1,opus,A19
LA_E_2249034,1,opus,A19
LA_E_2249403,1,ulaw,A14
LA_E_2249453,1,none,A08
LA_E_2249949,1,ulaw,A10
LA_E_2250409,1,none,A17
LA_E_2250465,0,none,bonafide
LA_E_2250560,1,ulaw,A10
LA_E_2250723,0,g722,bonafide
LA_E_2250725,1,ulaw,A08
LA_E_2250740,1,opus,A09
LA_E_2250800,1,alaw,A07
LA_E_2251197,1,g722,A09
LA_E_2251306,0,pstn,bonafide
LA_E_2251864,1,none,A08
LA_E_2251986,1,pstn,A09
LA_E_2252555,1,gsm,A13
LA_E_2252603,1,none,A15
LA_E_2252607,1,ulaw,A10
LA_E_2252901,0,ulaw,bonafide
LA_E_2252951,1,opus,A11
LA_E_2253335,1,ulaw,A10
LA_E_2253339,1,none,A16
LA_E_2254292,1,opus,A19
LA_E_2254479,1,alaw,A10
LA_E_2255174,1,g722,A11
LA_E_2255275,1,alaw,A13
LA_E_2255366,0,g722,bonafide
LA_E_2255377,1,alaw,A14
LA_E_2255994,1,g722,A18
LA_E_2256170,0,none,bonafide
LA_E_2256613,1,opus,A12
LA_E_2256632,1,pstn,A13
LA_E_2257020,1,g722,A14
LA_E_2257369,1,alaw,A10
LA_E_2257397,1,alaw,A11
LA_E_2257546,1,opus,A12
LA_E_2257725,1,g722,A14
LA_E_2257781,1,g722,A11
LA_E_2257826,1,alaw,A17
LA_E_2257927,1,pstn,A19
LA_E_2258184,1,gsm,A18
LA_E_2258235,1,g722,A19
LA_E_2258255,1,none,A19
LA_E_2258536,1,alaw,A11
LA_E_2258823,1,gsm,A13
LA_E_2259002,1,opus,A09
LA_E_2259275,1,opus,A09
LA_E_2259488,0,alaw,bonafide
LA_E_2259703,1,g722,A17
LA_E_2259826,0,none,bonafide
LA_E_2259977,1,gsm,A18
LA_E_2260357,1,none,A19
LA_E_2260625,0,g722,bonafide
LA_E_2261008,1,alaw,A12
LA_E_2261032,1,gsm,A18
LA_E_2261687,1,ulaw,A14
LA_E_2262469,1,alaw,A15
LA_E_2262591,1,g722,A12
LA_E_2262624,1,none,A10
LA_E_2263286,1,opus,A12
LA_E_2263401,1,pstn,A14
LA_E_2263750,1,gsm,A09
LA_E_2263807,1,none,A17
LA_E_2263883,1,gsm,A09
LA_E_2263982,1,gsm,A18
LA_E_2264648,1,none,A16
LA_E_2265130,0,alaw,bonafide
LA_E_2265143,1,none,A19
LA_E_2265322,1,pstn,A17
LA_E_2265664,1,g722,A09
LA_E_2265673,1,gsm,A16
LA_E_2265810,1,pstn,A12
LA_E_2266448,1,opus,A12
LA_E_2266649,1,gsm,A13
LA_E_2266660,1,none,A14
LA_E_2267256,1,pstn,A15
LA_E_2267462,1,opus,A10
LA_E_2267728,1,opus,A10
LA_E_2267729,1,alaw,A14
LA_E_2268467,1,gsm,A13
LA_E_2268709,1,none,A19
LA_E_2268827,1,alaw,A08
LA_E_2269043,1,g722,A13
LA_E_2269440,0,alaw,bonafide
LA_E_2269703,1,pstn,A15
LA_E_2270331,1,opus,A14
LA_E_2270345,1,g722,A11
LA_E_2270659,1,none,A07
LA_E_2270975,1,g722,A18
LA_E_2271808,0,ulaw,bonafide
LA_E_2271834,0,pstn,bonafide
LA_E_2272111,1,alaw,A13
LA_E_2272239,1,none,A09
LA_E_2272653,0,opus,bonafide
LA_E_2273427,1,gsm,A17
LA_E_2273430,1,opus,A11
LA_E_2273702,1,none,A17
LA_E_2273905,1,ulaw,A07
LA_E_2273949,1,pstn,A07
LA_E_2274633,1,gsm,A15
LA_E_2274914,1,pstn,A18
LA_E_2275043,1,alaw,A18
LA_E_2275356,1,gsm,A17
LA_E_2277046,1,opus,A09
LA_E_2278661,0,opus,bonafide
LA_E_2279116,1,pstn,A07
LA_E_2279297,1,g722,A10
LA_E_2279416,1,gsm,A14
LA_E_2279845,1,opus,A14
LA_E_2280351,1,gsm,A08
LA_E_2280499,1,none,A18
LA_E_2280562,1,alaw,A12
LA_E_2280767,1,none,A08
LA_E_2281871,1,ulaw,A07
LA_E_2282048,1,alaw,A14
LA_E_2282095,1,none,A08
LA_E_2282131,0,g722,bonafide
LA_E_2282146,1,gsm,A13
LA_E_2282216,1,gsm,A11
LA_E_2282594,1,gsm,A11
LA_E_2283283,0,pstn,bonafide
LA_E_2283667,1,g722,A07
LA_E_2283806,1,gsm,A17
LA_E_2283818,1,g722,A18
LA_E_2284342,1,g722,A12
LA_E_2284810,1,pstn,A17
LA_E_2285171,1,g722,A08
LA_E_2286128,1,alaw,A10
LA_E_2286521,1,alaw,A10
LA_E_2286656,1,g722,A11
LA_E_2287122,1,alaw,A11
LA_E_2287368,1,g722,A07
LA_E_2287373,1,ulaw,A13
LA_E_2287526,1,pstn,A15
LA_E_2288508,1,ulaw,A17
LA_E_2288995,1,g722,A17
LA_E_2290073,1,opus,A14
LA_E_2290311,1,pstn,A19
LA_E_2290864,1,gsm,A11
LA_E_2290950,1,none,A13
LA_E_2290964,1,pstn,A13
LA_E_2291569,1,g722,A19
LA_E_2291738,1,opus,A14
LA_E_2292203,1,g722,A14
LA_E_2292806,1,none,A11
LA_E_2292974,1,none,A13
LA_E_2293643,1,pstn,A10
LA_E_2293794,1,opus,A14
LA_E_2294326,1,g722,A19
LA_E_2294731,1,alaw,A19
LA_E_2295452,0,gsm,bonafide
LA_E_2295639,1,ulaw,A17
LA_E_2295688,1,alaw,A13
LA_E_2296125,1,alaw,A13
LA_E_2296429,1,pstn,A15
LA_E_2296555,1,ulaw,A14
LA_E_2297528,1,alaw,A07
LA_E_2297710,1,opus,A19
LA_E_2297894,1,ulaw,A18
LA_E_2298532,1,none,A13
LA_E_2298813,1,g722,A07
LA_E_2298888,0,opus,bonafide
LA_E_2299343,1,none,A16
LA_E_2299435,1,pstn,A11
LA_E_2299577,1,none,A19
LA_E_2300282,0,ulaw,bonafide
LA_E_2300417,1,g722,A07
LA_E_2300688,1,pstn,A08
LA_E_2300710,1,ulaw,A17
LA_E_2301060,1,pstn,A10
LA_E_2301298,1,none,A12
LA_E_2302076,1,g722,A12
LA_E_2302199,1,opus,A10
LA_E_2302728,1,alaw,A16
LA_E_2303080,0,none,bonafide
LA_E_2303468,1,alaw,A08
LA_E_2304291,1,pstn,A19
LA_E_2304421,1,alaw,A08
LA_E_2304501,1,pstn,A09
LA_E_2304699,1,pstn,A08
LA_E_2305020,1,none,A10
LA_E_2305445,1,gsm,A17
LA_E_2306203,1,none,A17
LA_E_2306325,1,opus,A14
LA_E_2306442,1,opus,A15
LA_E_2306677,0,none,bonafide
LA_E_2306859,1,none,A13
LA_E_2307339,1,ulaw,A16
LA_E_2308280,1,opus,A08
LA_E_2308920,1,gsm,A16
LA_E_2308942,1,gsm,A12
LA_E_2308948,1,g722,A17
LA_E_2309021,1,gsm,A17
LA_E_2310105,1,alaw,A08
LA_E_2310275,0,none,bonafide
LA_E_2310496,0,none,bonafide
LA_E_2310874,1,pstn,A18
LA_E_2311017,1,g722,A15
LA_E_2311511,1,opus,A10
LA_E_2311527,1,g722,A10
LA_E_2312393,0,none,bonafide
LA_E_2312771,0,pstn,bonafide
LA_E_2313341,1,none,A18
LA_E_2313554,1,alaw,A12
LA_E_2314183,1,pstn,A08
LA_E_2314954,1,pstn,A12
LA_E_2315217,0,gsm,bonafide
LA_E_2316789,1,pstn,A15
LA_E_2318200,1,gsm,A08
LA_E_2318250,1,alaw,A16
LA_E_2318253,1,opus,A11
LA_E_2319097,1,opus,A12
LA_E_2319159,1,gsm,A13
LA_E_2319184,1,gsm,A08
LA_E_2319217,1,pstn,A10
LA_E_2320515,0,alaw,bonafide
LA_E_2321084,1,gsm,A19
LA_E_2321153,1,alaw,A19
LA_E_2321698,1,alaw,A17
LA_E_2321870,1,pstn,A10
LA_E_2322099,1,opus,A10
LA_E_2322136,1,pstn,A15
LA_E_2322878,1,g722,A10
LA_E_2323564,1,gsm,A18
LA_E_2324603,0,g722,bonafide
LA_E_2324793,1,ulaw,A17
LA_E_2325940,1,none,A13
LA_E_2325976,1,opus,A10
LA_E_2326025,1,opus,A15
LA_E_2326258,1,gsm,A13
LA_E_2326365,1,pstn,A09
LA_E_2326662,0,alaw,bonafide
LA_E_2326718,1,none,A18
LA_E_2326722,1,g722,A10
LA_E_2326726,1,gsm,A11
LA_E_2326729,1,none,A13
LA_E_2327127,1,gsm,A13
LA_E_2328075,1,alaw,A08
LA_E_2328928,1,ulaw,A14
LA_E_2329621,1,gsm,A09
LA_E_2330082,1,pstn,A09
LA_E_2330128,0,gsm,bonafide
LA_E_2330658,1,alaw,A19
LA_E_2330875,1,opus,A08
LA_E_2331195,1,gsm,A13
LA_E_2331222,0,alaw,bonafide
LA_E_2331487,1,g722,A19
LA_E_2331632,1,g722,A13
LA_E_2331831,1,none,A17
LA_E_2331845,1,alaw,A18
LA_E_2331996,1,pstn,A08
LA_E_2332142,1,alaw,A19
LA_E_2332309,1,none,A15
LA_E_2332458,1,ulaw,A15
LA_E_2332861,1,g722,A08
LA_E_2332863,1,g722,A19
LA_E_2332957,1,opus,A10
LA_E_2333034,1,ulaw,A16
LA_E_2333619,1,ulaw,A14
LA_E_2333870,1,gsm,A13
LA_E_2334330,1,pstn,A09
LA_E_2334367,0,none,bonafide
LA_E_2334635,1,opus,A10
LA_E_2334719,1,none,A15
LA_E_2335258,0,gsm,bonafide
LA_E_2335302,1,gsm,A10
LA_E_2335577,1,alaw,A09
LA_E_2336175,1,alaw,A18
LA_E_2336400,1,gsm,A08
LA_E_2337038,1,ulaw,A16
LA_E_2337328,1,opus,A16
LA_E_2338466,1,ulaw,A16
LA_E_2339315,1,alaw,A14
LA_E_2339452,1,gsm,A10
LA_E_2339664,1,alaw,A12
LA_E_2340090,0,g722,bonafide
LA_E_2340116,1,gsm,A07
LA_E_2340179,1,g722,A12
LA_E_2340517,1,ulaw,A14
LA_E_2340594,0,ulaw,bonafide
LA_E_2340839,1,pstn,A17
LA_E_2341355,1,gsm,A19
LA_E_2341366,1,ulaw,A09
LA_E_2341725,1,alaw,A13
LA_E_2342613,1,g722,A08
LA_E_2343575,1,opus,A10
LA_E_2344004,1,alaw,A12
LA_E_2344663,1,alaw,A13
LA_E_2345111,0,ulaw,bonafide
LA_E_2345370,1,none,A09
LA_E_2346218,1,opus,A18
LA_E_2346959,1,ulaw,A17
LA_E_2347575,1,ulaw,A18
LA_E_2347870,1,g722,A19
LA_E_2348593,1,gsm,A12
LA_E_2349293,1,g722,A16
LA_E_2349787,1,pstn,A08
LA_E_2349846,1,opus,A13
LA_E_2351111,1,pstn,A18
LA_E_2351242,1,g722,A12
LA_E_2351409,0,g722,bonafide
LA_E_2351700,1,pstn,A08
LA_E_2351986,1,opus,A19
LA_E_2353284,1,ulaw,A14
LA_E_2353572,1,alaw,A19
LA_E_2353747,1,g722,A12
LA_E_2353952,1,pstn,A07
LA_E_2354444,1,alaw,A16
LA_E_2354500,1,pstn,A07
LA_E_2354727,1,none,A15
LA_E_2354862,1,gsm,A12
LA_E_2354963,1,ulaw,A13
LA_E_2355073,1,pstn,A10
LA_E_2355119,1,none,A09
LA_E_2355413,1,alaw,A12
LA_E_2355494,1,alaw,A08
LA_E_2356084,1,g722,A08
LA_E_2356150,1,alaw,A12
LA_E_2356255,1,pstn,A09
LA_E_2356285,1,pstn,A14
